id,curta,com_path_raso,padrao_id_variavel,hierarquica
39,example.com,https://example.com/page-39,https://api.example.com/v1/users/39,https://shop.example.com/cat-roupa/sub-tablet/item-0039
40,example.com,https://example.com/page-40,https://api.example.com/v1/users/40,https://shop.example.com/cat-livro/sub-notebook/item-0040
41,example.com,https://example.com/page-41,https://api.example.com/v1/users/41,https://shop.example.com/cat-casa/sub-celular/item-0041
42,example.com,https://example.com/page-42,https://api.example.com/v1/users/42,https://shop.example.com/cat-celular/sub-tv/item-0042
43,example.com,https://example.com/page-43,https://api.example.com/v1/users/43,https://shop.example.com/cat-roupa/sub-tv/item-0043
44,example.com,https://example.com/page-44,https://api.example.com/v1/users/44,https://shop.example.com/cat-celular/sub-tablet/item-0044
45,example.com,https://example.com/page-45,https://api.example.com/v1/users/45,https://shop.example.com/cat-celular/sub-tv/item-0045
46,example.com,https://example.com/page-46,https://api.example.com/v1/users/46,https://shop.example.com/cat-roupa/sub-fone/item-0046
47,example.com,https://example.com/page-47,https://api.example.com/v1/users/47,https://shop.example.com/cat-celular/sub-celular/item-0047
48,example.com,https://example.com/page-48,https://api.example.com/v1/users/48,https://shop.example.com/cat-livro/sub-tablet/item-0048
49,example.com,https://example.com/page-49,https://api.example.com/v1/users/49,https://shop.example.com/cat-livro/sub-celular/item-0049
50,example.com,https://example.com/page-50,https://api.example.com/v1/users/50,https://shop.example.com/cat-celular/sub-celular/item-0050
51,example.com,https://example.com/page-51,https://api.example.com/v1/users/51,https://shop.example.com/cat-roupa/sub-fone/item-0051
52,example.com,https://example.com/page-52,https://api.example.com/v1/users/52,https://shop.example.com/cat-casa/sub-notebook/item-0052
53,example.com,https://example.com/page-53,https://api.example.com/v1/users/53,https://shop.example.com/cat-casa/sub-tablet/item-0053
54,example.com,https://example.com/page-54,https://api.example.com/v1/users/54,https://shop.example.com/cat-casa/sub-tablet/item-0054
55,example.com,https://example.com/page-55,https://api.example.com/v1/users/55,https://shop.example.com/cat-celular/sub-celular/item-0055
56,example.com,https://example.com/page-56,https://api.example.com/v1/users/56,https://shop.example.com/cat-roupa/sub-fone/item-0056
57,example.com,https://example.com/page-57,https://api.example.com/v1/users/57,https://shop.example.com/cat-livro/sub-tv/item-0057
58,example.com,https://example.com/page-58,https://api.example.com/v1/users/58,https://shop.example.com/cat-eletronicos/sub-tv/item-0058
59,example.com,https://example.com/page-59,https://api.example.com/v1/users/59,https://shop.example.com/cat-roupa/sub-celular/item-0059
60,example.com,https://example.com/page-60,https://api.example.com/v1/users/60,https://shop.example.com/cat-livro/sub-fone/item-0060
61,example.com,https://example.com/page-61,https://api.example.com/v1/users/61,https://shop.example.com/cat-eletronicos/sub-tablet/item-0061
62,example.com,https://example.com/page-62,https://api.example.com/v1/users/62,https://shop.example.com/cat-livro/sub-fone/item-0062
63,example.com,https://example.com/page-63,https://api.example.com/v1/users/63,https://shop.example.com/cat-livro/sub-fone/item-0063
64,example.com,https://example.com/page-64,https://api.example.com/v1/users/64,https://shop.example.com/cat-celular/sub-fone/item-0064
65,example.com,https://example.com/page-65,https://api.example.com/v1/users/65,https://shop.example.com/cat-eletronicos/sub-tv/item-0065
66,example.com,https://example.com/page-66,https://api.example.com/v1/users/66,https://shop.example.com/cat-casa/sub-notebook/item-0066
67,example.com,https://example.com/page-67,https://api.example.com/v1/users/67,https://shop.example.com/cat-celular/sub-tv/item-0067
68,example.com,https://example.com/page-68,https://api.example.com/v1/users/68,https://shop.example.com/cat-celular/sub-tablet/item-0068
69,example.com,https://example.com/page-69,https://api.example.com/v1/users/69,https://shop.example.com/cat-roupa/sub-tablet/item-0069
70,example.com,https://example.com/page-70,https://api.example.com/v1/users/70,https://shop.example.com/cat-eletronicos/sub-notebook/item-0070
71,example.com,https://example.com/page-71,https://api.example.com/v1/users/71,https://shop.example.com/cat-casa/sub-celular/item-0071
72,example.com,https://example.com/page-72,https://api.example.com/v1/users/72,https://shop.example.com/cat-casa/sub-tv/item-0072
73,example.com,https://example.com/page-73,https://api.example.com/v1/users/73,https://shop.example.com/cat-celular/sub-fone/item-0073
74,example.com,https://example.com/page-74,https://api.example.com/v1/users/74,https://shop.example.com/cat-casa/sub-celular/item-0074
75,example.com,https://example.com/page-75,https://api.example.com/v1/users/75,https://shop.example.com/cat-roupa/sub-notebook/item-0075
76,example.com,https://example.com/page-76,https://api.example.com/v1/users/76,https://shop.example.com/cat-roupa/sub-fone/item-0076
77,example.com,https://example.com/page-77,https://api.example.com/v1/users/77,https://shop.example.com/cat-casa/sub-tv/item-0077
78,example.com,https://example.com/page-78,https://api.example.com/v1/users/78,https://shop.example.com/cat-casa/sub-notebook/item-0078
79,example.com,https://example.com/page-79,https://api.example.com/v1/users/79,https://shop.example.com/cat-livro/sub-tv/item-0079
80,example.com,https://example.com/page-80,https://api.example.com/v1/users/80,https://shop.example.com/cat-eletronicos/sub-notebook/item-0080
81,example.com,https://example.com/page-81,https://api.example.com/v1/users/81,https://shop.example.com/cat-celular/sub-celular/item-0081
82,example.com,https://example.com/page-82,https://api.example.com/v1/users/82,https://shop.example.com/cat-eletronicos/sub-celular/item-0082
83,example.com,https://example.com/page-83,https://api.example.com/v1/users/83,https://shop.example.com/cat-casa/sub-tv/item-0083
84,example.com,https://example.com/page-84,https://api.example.com/v1/users/84,https://shop.example.com/cat-eletronicos/sub-tablet/item-0084
85,example.com,https://example.com/page-85,https://api.example.com/v1/users/85,https://shop.example.com/cat-eletronicos/sub-fone/item-0085
86,example.com,https://example.com/page-86,https://api.example.com/v1/users/86,https://shop.example.com/cat-roupa/sub-celular/item-0086
87,example.com,https://example.com/page-87,https://api.example.com/v1/users/87,https://shop.example.com/cat-livro/sub-fone/item-0087
88,example.com,https://example.com/page-88,https://api.example.com/v1/users/88,https://shop.example.com/cat-roupa/sub-notebook/item-0088
89,example.com,https://example.com/page-89,https://api.example.com/v1/users/89,https://shop.example.com/cat-casa/sub-fone/item-0089
90,example.com,https://example.com/page-90,https://api.example.com/v1/users/90,https://shop.example.com/cat-livro/sub-celular/item-0090
91,example.com,https://example.com/page-91,https://api.example.com/v1/users/91,https://shop.example.com/cat-casa/sub-celular/item-0091
92,example.com,https://example.com/page-92,https://api.example.com/v1/users/92,https://shop.example.com/cat-celular/sub-tablet/item-0092
93,example.com,https://example.com/page-93,https://api.example.com/v1/users/93,https://shop.example.com/cat-celular/sub-tablet/item-0093
94,example.com,https://example.com/page-94,https://api.example.com/v1/users/94,https://shop.example.com/cat-casa/sub-tablet/item-0094
95,example.com,https://example.com/page-95,https://api.example.com/v1/users/95,https://shop.example.com/cat-eletronicos/sub-celular/item-0095
96,example.com,https://example.com/page-96,https://api.example.com/v1/users/96,https://shop.example.com/cat-roupa/sub-tv/item-0096
97,example.com,https://example.com/page-97,https://api.example.com/v1/users/97,https://shop.example.com/cat-celular/sub-tv/item-0097
98,example.com,https://example.com/page-98,https://api.example.com/v1/users/98,https://shop.example.com/cat-casa/sub-fone/item-0098
99,example.com,https://example.com/page-99,https://api.example.com/v1/users/99,https://shop.example.com/cat-roupa/sub-fone/item-0099
100,example.com,https://example.com/page-100,https://api.example.com/v1/users/100,https://shop.example.com/cat-roupa/sub-tv/item-0100
101,example.com,https://example.com/page-101,https://api.example.com/v1/users/101,https://shop.example.com/cat-eletronicos/sub-tv/item-0101
102,example.com,https://example.com/page-102,https://api.example.com/v1/users/102,https://shop.example.com/cat-roupa/sub-tv/item-0102
103,example.com,https://example.com/page-103,https://api.example.com/v1/users/103,https://shop.example.com/cat-eletronicos/sub-notebook/item-0103
104,example.com,https://example.com/page-104,https://api.example.com/v1/users/104,https://shop.example.com/cat-eletronicos/sub-fone/item-0104
105,example.com,https://example.com/page-105,https://api.example.com/v1/users/105,https://shop.example.com/cat-roupa/sub-notebook/item-0105
106,example.com,https://example.com/page-106,https://api.example.com/v1/users/106,https://shop.example.com/cat-livro/sub-celular/item-0106
107,example.com,https://example.com/page-107,https://api.example.com/v1/users/107,https://shop.example.com/cat-casa/sub-celular/item-0107
108,example.com,https://example.com/page-108,https://api.example.com/v1/users/108,https://shop.example.com/cat-casa/sub-fone/item-0108
109,example.com,https://example.com/page-109,https://api.example.com/v1/users/109,https://shop.example.com/cat-livro/sub-celular/item-0109
110,example.com,https://example.com/page-110,https://api.example.com/v1/users/110,https://shop.example.com/cat-livro/sub-tablet/item-0110
111,example.com,https://example.com/page-111,https://api.example.com/v1/users/111,https://shop.example.com/cat-roupa/sub-tv/item-0111
112,example.com,https://example.com/page-112,https://api.example.com/v1/users/112,https://shop.example.com/cat-eletronicos/sub-tablet/item-0112
113,example.com,https://example.com/page-113,https://api.example.com/v1/users/113,https://shop.example.com/cat-celular/sub-tablet/item-0113
114,example.com,https://example.com/page-114,https://api.example.com/v1/users/114,https://shop.example.com/cat-livro/sub-tablet/item-0114
115,example.com,https://example.com/page-115,https://api.example.com/v1/users/115,https://shop.example.com/cat-eletronicos/sub-tv/item-0115
116,example.com,https://example.com/page-116,https://api.example.com/v1/users/116,https://shop.example.com/cat-eletronicos/sub-tablet/item-0116
117,example.com,https://example.com/page-117,https://api.example.com/v1/users/117,https://shop.example.com/cat-celular/sub-tv/item-0117
118,example.com,https://example.com/page-118,https://api.example.com/v1/users/118,https://shop.example.com/cat-roupa/sub-celular/item-0118
119,example.com,https://example.com/page-119,https://api.example.com/v1/users/119,https://shop.example.com/cat-roupa/sub-fone/item-0119
120,example.com,https://example.com/page-120,https://api.example.com/v1/users/120,https://shop.example.com/cat-livro/sub-celular/item-0120
121,example.com,https://example.com/page-121,https://api.example.com/v1/users/121,https://shop.example.com/cat-livro/sub-celular/item-0121
122,example.com,https://example.com/page-122,https://api.example.com/v1/users/122,https://shop.example.com/cat-celular/sub-tablet/item-0122
123,example.com,https://example.com/page-123,https://api.example.com/v1/users/123,https://shop.example.com/cat-roupa/sub-tv/item-0123
124,example.com,https://example.com/page-124,https://api.example.com/v1/users/124,https://shop.example.com/cat-livro/sub-fone/item-0124
125,example.com,https://example.com/page-125,https://api.example.com/v1/users/125,https://shop.example.com/cat-eletronicos/sub-tv/item-0125
126,example.com,https://example.com/page-126,https://api.example.com/v1/users/126,https://shop.example.com/cat-casa/sub-tv/item-0126
127,example.com,https://example.com/page-127,https://api.example.com/v1/users/127,https://shop.example.com/cat-eletronicos/sub-celular/item-0127
128,example.com,https://example.com/page-128,https://api.example.com/v1/users/128,https://shop.example.com/cat-roupa/sub-tablet/item-0128
129,example.com,https://example.com/page-129,https://api.example.com/v1/users/129,https://shop.example.com/cat-livro/sub-tablet/item-0129
130,example.com,https://example.com/page-130,https://api.example.com/v1/users/130,https://shop.example.com/cat-roupa/sub-tablet/item-0130
131,example.com,https://example.com/page-131,https://api.example.com/v1/users/131,https://shop.example.com/cat-eletronicos/sub-celular/item-0131
132,example.com,https://example.com/page-132,https://api.example.com/v1/users/132,https://shop.example.com/cat-livro/sub-tv/item-0132
133,example.com,https://example.com/page-133,https://api.example.com/v1/users/133,https://shop.example.com/cat-livro/sub-notebook/item-0133
134,example.com,https://example.com/page-134,https://api.example.com/v1/users/134,https://shop.example.com/cat-livro/sub-notebook/item-0134
135,example.com,https://example.com/page-135,https://api.example.com/v1/users/135,https://shop.example.com/cat-livro/sub-fone/item-0135
136,example.com,https://example.com/page-136,https://api.example.com/v1/users/136,https://shop.example.com/cat-livro/sub-celular/item-0136
137,example.com,https://example.com/page-137,https://api.example.com/v1/users/137,https://shop.example.com/cat-roupa/sub-notebook/item-0137
138,example.com,https://example.com/page-138,https://api.example.com/v1/users/138,https://shop.example.com/cat-roupa/sub-tv/item-0138
139,example.com,https://example.com/page-139,https://api.example.com/v1/users/139,https://shop.example.com/cat-casa/sub-fone/item-0139
140,example.com,https://example.com/page-140,https://api.example.com/v1/users/140,https://shop.example.com/cat-eletronicos/sub-notebook/item-0140
141,example.com,https://example.com/page-141,https://api.example.com/v1/users/141,https://shop.example.com/cat-eletronicos/sub-tv/item-0141
142,example.com,https://example.com/page-142,https://api.example.com/v1/users/142,https://shop.example.com/cat-casa/sub-tablet/item-0142
143,example.com,https://example.com/page-143,https://api.example.com/v1/users/143,https://shop.example.com/cat-casa/sub-fone/item-0143
144,example.com,https://example.com/page-144,https://api.example.com/v1/users/144,https://shop.example.com/cat-roupa/sub-tv/item-0144
145,example.com,https://example.com/page-145,https://api.example.com/v1/users/145,https://shop.example.com/cat-casa/sub-tv/item-0145
146,example.com,https://example.com/page-146,https://api.example.com/v1/users/146,https://shop.example.com/cat-roupa/sub-tv/item-0146
147,example.com,https://example.com/page-147,https://api.example.com/v1/users/147,https://shop.example.com/cat-casa/sub-tv/item-0147
148,example.com,https://example.com/page-148,https://api.example.com/v1/users/148,https://shop.example.com/cat-roupa/sub-tablet/item-0148
149,example.com,https://example.com/page-149,https://api.example.com/v1/users/149,https://shop.example.com/cat-eletronicos/sub-fone/item-0149
150,example.com,https://example.com/page-150,https://api.example.com/v1/users/150,https://shop.example.com/cat-roupa/sub-fone/item-0150
151,example.com,https://example.com/page-151,https://api.example.com/v1/users/151,https://shop.example.com/cat-casa/sub-tv/item-0151
152,example.com,https://example.com/page-152,https://api.example.com/v1/users/152,https://shop.example.com/cat-casa/sub-tv/item-0152
153,example.com,https://example.com/page-153,https://api.example.com/v1/users/153,https://shop.example.com/cat-livro/sub-fone/item-0153
154,example.com,https://example.com/page-154,https://api.example.com/v1/users/154,https://shop.example.com/cat-casa/sub-fone/item-0154
155,example.com,https://example.com/page-155,https://api.example.com/v1/users/155,https://shop.example.com/cat-celular/sub-notebook/item-0155
156,example.com,https://example.com/page-156,https://api.example.com/v1/users/156,https://shop.example.com/cat-roupa/sub-notebook/item-0156
157,example.com,https://example.com/page-157,https://api.example.com/v1/users/157,https://shop.example.com/cat-roupa/sub-notebook/item-0157
158,example.com,https://example.com/page-158,https://api.example.com/v1/users/158,https://shop.example.com/cat-livro/sub-celular/item-0158
159,example.com,https://example.com/page-159,https://api.example.com/v1/users/159,https://shop.example.com/cat-celular/sub-tablet/item-0159
160,example.com,https://example.com/page-160,https://api.example.com/v1/users/160,https://shop.example.com/cat-celular/sub-tv/item-0160
161,example.com,https://example.com/page-161,https://api.example.com/v1/users/161,https://shop.example.com/cat-eletronicos/sub-tablet/item-0161
162,example.com,https://example.com/page-162,https://api.example.com/v1/users/162,https://shop.example.com/cat-casa/sub-fone/item-0162
163,example.com,https://example.com/page-163,https://api.example.com/v1/users/163,https://shop.example.com/cat-eletronicos/sub-tv/item-0163
164,example.com,https://example.com/page-164,https://api.example.com/v1/users/164,https://shop.example.com/cat-casa/sub-celular/item-0164
165,example.com,https://example.com/page-165,https://api.example.com/v1/users/165,https://shop.example.com/cat-casa/sub-notebook/item-0165
166,example.com,https://example.com/page-166,https://api.example.com/v1/users/166,https://shop.example.com/cat-roupa/sub-notebook/item-0166
167,example.com,https://example.com/page-167,https://api.example.com/v1/users/167,https://shop.example.com/cat-eletronicos/sub-celular/item-0167
168,example.com,https://example.com/page-168,https://api.example.com/v1/users/168,https://shop.example.com/cat-celular/sub-notebook/item-0168
169,example.com,https://example.com/page-169,https://api.example.com/v1/users/169,https://shop.example.com/cat-roupa/sub-tablet/item-0169
170,example.com,https://example.com/page-170,https://api.example.com/v1/users/170,https://shop.example.com/cat-casa/sub-notebook/item-0170
171,example.com,https://example.com/page-171,https://api.example.com/v1/users/171,https://shop.example.com/cat-casa/sub-fone/item-0171
172,example.com,https://example.com/page-172,https://api.example.com/v1/users/172,https://shop.example.com/cat-eletronicos/sub-fone/item-0172
173,example.com,https://example.com/page-173,https://api.example.com/v1/users/173,https://shop.example.com/cat-celular/sub-tv/item-0173
174,example.com,https://example.com/page-174,https://api.example.com/v1/users/174,https://shop.example.com/cat-roupa/sub-notebook/item-0174
175,example.com,https://example.com/page-175,https://api.example.com/v1/users/175,https://shop.example.com/cat-eletronicos/sub-tv/item-0175
176,example.com,https://example.com/page-176,https://api.example.com/v1/users/176,https://shop.example.com/cat-casa/sub-celular/item-0176
177,example.com,https://example.com/page-177,https://api.example.com/v1/users/177,https://shop.example.com/cat-celular/sub-notebook/item-0177
178,example.com,https://example.com/page-178,https://api.example.com/v1/users/178,https://shop.example.com/cat-casa/sub-celular/item-0178
179,example.com,https://example.com/page-179,https://api.example.com/v1/users/179,https://shop.example.com/cat-celular/sub-celular/item-0179
180,example.com,https://example.com/page-180,https://api.example.com/v1/users/180,https://shop.example.com/cat-celular/sub-fone/item-0180
181,example.com,https://example.com/page-181,https://api.example.com/v1/users/181,https://shop.example.com/cat-livro/sub-notebook/item-0181
182,example.com,https://example.com/page-182,https://api.example.com/v1/users/182,https://shop.example.com/cat-eletronicos/sub-tv/item-0182
183,example.com,https://example.com/page-183,https://api.example.com/v1/users/183,https://shop.example.com/cat-livro/sub-notebook/item-0183
184,example.com,https://example.com/page-184,https://api.example.com/v1/users/184,https://shop.example.com/cat-eletronicos/sub-tv/item-0184
185,example.com,https://example.com/page-185,https://api.example.com/v1/users/185,https://shop.example.com/cat-celular/sub-celular/item-0185
186,example.com,https://example.com/page-186,https://api.example.com/v1/users/186,https://shop.example.com/cat-celular/sub-celular/item-0186
187,example.com,https://example.com/page-187,https://api.example.com/v1/users/187,https://shop.example.com/cat-livro/sub-fone/item-0187
188,example.com,https://example.com/page-188,https://api.example.com/v1/users/188,https://shop.example.com/cat-livro/sub-fone/item-0188
189,example.com,https://example.com/page-189,https://api.example.com/v1/users/189,https://shop.example.com/cat-eletronicos/sub-tv/item-0189
190,example.com,https://example.com/page-190,https://api.example.com/v1/users/190,https://shop.example.com/cat-eletronicos/sub-celular/item-0190
191,example.com,https://example.com/page-191,https://api.example.com/v1/users/191,https://shop.example.com/cat-casa/sub-tv/item-0191
192,example.com,https://example.com/page-192,https://api.example.com/v1/users/192,https://shop.example.com/cat-celular/sub-fone/item-0192
193,example.com,https://example.com/page-193,https://api.example.com/v1/users/193,https://shop.example.com/cat-casa/sub-celular/item-0193
194,example.com,https://example.com/page-194,https://api.example.com/v1/users/194,https://shop.example.com/cat-livro/sub-celular/item-0194
195,example.com,https://example.com/page-195,https://api.example.com/v1/users/195,https://shop.example.com/cat-eletronicos/sub-notebook/item-0195
196,example.com,https://example.com/page-196,https://api.example.com/v1/users/196,https://shop.example.com/cat-celular/sub-tv/item-0196
197,example.com,https://example.com/page-197,https://api.example.com/v1/users/197,https://shop.example.com/cat-celular/sub-celular/item-0197
198,example.com,https://example.com/page-198,https://api.example.com/v1/users/198,https://shop.example.com/cat-roupa/sub-tv/item-0198
199,example.com,https://example.com/page-199,https://api.example.com/v1/users/199,https://shop.example.com/cat-celular/sub-fone/item-0199
200,example.com,https://example.com/page-200,https://api.example.com/v1/users/200,https://shop.example.com/cat-livro/sub-fone/item-0200
201,example.com,https://example.com/page-201,https://api.example.com/v1/users/201,https://shop.example.com/cat-roupa/sub-celular/item-0201
202,example.com,https://example.com/page-202,https://api.example.com/v1/users/202,https://shop.example.com/cat-roupa/sub-celular/item-0202
203,example.com,https://example.com/page-203,https://api.example.com/v1/users/203,https://shop.example.com/cat-livro/sub-tv/item-0203
204,example.com,https://example.com/page-204,https://api.example.com/v1/users/204,https://shop.example.com/cat-roupa/sub-notebook/item-0204
205,example.com,https://example.com/page-205,https://api.example.com/v1/users/205,https://shop.example.com/cat-livro/sub-celular/item-0205
206,example.com,https://example.com/page-206,https://api.example.com/v1/users/206,https://shop.example.com/cat-celular/sub-celular/item-0206
207,example.com,https://example.com/page-207,https://api.example.com/v1/users/207,https://shop.example.com/cat-eletronicos/sub-tablet/item-0207
208,example.com,https://example.com/page-208,https://api.example.com/v1/users/208,https://shop.example.com/cat-eletronicos/sub-tablet/item-0208
209,example.com,https://example.com/page-209,https://api.example.com/v1/users/209,https://shop.example.com/cat-roupa/sub-celular/item-0209
210,example.com,https://example.com/page-210,https://api.example.com/v1/users/210,https://shop.example.com/cat-livro/sub-notebook/item-0210
211,example.com,https://example.com/page-211,https://api.example.com/v1/users/211,https://shop.example.com/cat-celular/sub-celular/item-0211
212,example.com,https://example.com/page-212,https://api.example.com/v1/users/212,https://shop.example.com/cat-roupa/sub-tv/item-0212
213,example.com,https://example.com/page-213,https://api.example.com/v1/users/213,https://shop.example.com/cat-roupa/sub-tablet/item-0213
214,example.com,https://example.com/page-214,https://api.example.com/v1/users/214,https://shop.example.com/cat-celular/sub-notebook/item-0214
215,example.com,https://example.com/page-215,https://api.example.com/v1/users/215,https://shop.example.com/cat-eletronicos/sub-notebook/item-0215
216,example.com,https://example.com/page-216,https://api.example.com/v1/users/216,https://shop.example.com/cat-celular/sub-fone/item-0216
217,example.com,https://example.com/page-217,https://api.example.com/v1/users/217,https://shop.example.com/cat-livro/sub-fone/item-0217
218,example.com,https://example.com/page-218,https://api.example.com/v1/users/218,https://shop.example.com/cat-celular/sub-tv/item-0218
219,example.com,https://example.com/page-219,https://api.example.com/v1/users/219,https://shop.example.com/cat-eletronicos/sub-notebook/item-0219
220,example.com,https://example.com/page-220,https://api.example.com/v1/users/220,https://shop.example.com/cat-roupa/sub-fone/item-0220
221,example.com,https://example.com/page-221,https://api.example.com/v1/users/221,https://shop.example.com/cat-celular/sub-tv/item-0221
222,example.com,https://example.com/page-222,https://api.example.com/v1/users/222,https://shop.example.com/cat-eletronicos/sub-fone/item-0222
223,example.com,https://example.com/page-223,https://api.example.com/v1/users/223,https://shop.example.com/cat-livro/sub-notebook/item-0223
224,example.com,https://example.com/page-224,https://api.example.com/v1/users/224,https://shop.example.com/cat-celular/sub-tablet/item-0224
225,example.com,https://example.com/page-225,https://api.example.com/v1/users/225,https://shop.example.com/cat-casa/sub-fone/item-0225
226,example.com,https://example.com/page-226,https://api.example.com/v1/users/226,https://shop.example.com/cat-eletronicos/sub-tablet/item-0226
227,example.com,https://example.com/page-227,https://api.example.com/v1/users/227,https://shop.example.com/cat-casa/sub-celular/item-0227
228,example.com,https://example.com/page-228,https://api.example.com/v1/users/228,https://shop.example.com/cat-celular/sub-tv/item-0228
229,example.com,https://example.com/page-229,https://api.example.com/v1/users/229,https://shop.example.com/cat-livro/sub-tv/item-0229
230,example.com,https://example.com/page-230,https://api.example.com/v1/users/230,https://shop.example.com/cat-casa/sub-fone/item-0230
231,example.com,https://example.com/page-231,https://api.example.com/v1/users/231,https://shop.example.com/cat-roupa/sub-notebook/item-0231
232,example.com,https://example.com/page-232,https://api.example.com/v1/users/232,https://shop.example.com/cat-livro/sub-tv/item-0232
233,example.com,https://example.com/page-233,https://api.example.com/v1/users/233,https://shop.example.com/cat-celular/sub-fone/item-0233
234,example.com,https://example.com/page-234,https://api.example.com/v1/users/234,https://shop.example.com/cat-celular/sub-tv/item-0234
235,example.com,https://example.com/page-235,https://api.example.com/v1/users/235,https://shop.example.com/cat-celular/sub-fone/item-0235
236,example.com,https://example.com/page-236,https://api.example.com/v1/users/236,https://shop.example.com/cat-celular/sub-tablet/item-0236
237,example.com,https://example.com/page-237,https://api.example.com/v1/users/237,https://shop.example.com/cat-celular/sub-tablet/item-0237
238,example.com,https://example.com/page-238,https://api.example.com/v1/users/238,https://shop.example.com/cat-celular/sub-fone/item-0238
239,example.com,https://example.com/page-239,https://api.example.com/v1/users/239,https://shop.example.com/cat-roupa/sub-celular/item-0239
